derivative,score,label
interregulation,0.0,0
stomachic,1.0,1
misinsertion,0.0,0
supershuffling,0.0,0
nonautocratic,1.0,1
colity,0.0,0
pseudocontrollable,1.0,1
intess,0.0,0
superbuckled,0.0,0
pairslet,1.0,1
exsimpler,1.0,1
semiprompt,0.0,0
interoptimization,1.0,1
reotherwise,0.0,0
reincident,0.0,0
bimetalism,1.0,1
antirationalist,0.0,0
interretrial,1.0,1
inattempts,0.0,0
underrejects,1.0,1
feudalistic,1.0,1
exspectroscopy,0.0,0
reaccelerationless,0.0,0
restricter,1.0,1
superbiphilic,0.0,0
subproton,0.0,0
nonaddressing,1.0,1
nonconsonant,1.0,1
pseudofission,0.0,0
trihyperedge,1.0,1
moldless,0.0,0
inniche,0.0,0
nonliar,1.0,1
normaally,0.0,0
nonjuvenile,1.0,1
hiren,0.0,0
minimalrequirement,0.0,0
pseudoindeterministic,1.0,1
antibrackets,0.0,0
overdisclosure,1.0,1
nontouring,1.0,1
nonsplitable,1.0,1
decompressional,0.0,0
exwidely,0.0,0
intranightly,0.0,0
reasoningor,1.0,1
snakeless,1.0,1
intertential,0.0,0
automanagement,1.0,1
nonmuslim,0.8888888888888888,1
underrubble,1.0,1
seally,1.0,1
pseudoworld,0.0,0
pseudotransformed,0.0,0
mechanicalwise,0.0,0
imdangerous,1.0,1
polymomentum,0.0,0
supershadow,0.0,0
postsupereruption,0.0,0
autoconception,1.0,1
megastrip,0.0,0
teasingness,1.0,1
pseudoisotopic,0.0,0
overoxygenation,0.0,0
reemploys,0.0,0
unsliding,0.0,0
nosizeable,0.0,0
objectiveable,1.0,1
semistatical,0.0,0
batchy,1.0,1
remagnetize,0.0,0
postvertices,1.0,1
subscriptable,1.0,1
outriding,0.0,0
interruptionless,1.0,1
unquote,0.9804878048780488,1
anticriminal,1.0,1
romic,0.0,0
horizondom,1.0,1
subsubsurface,0.0,0
recallwise,1.0,1
unequity,0.0,0
nonnonformal,0.0,0
destylize,1.0,1
transinaccurate,0.0,0
autosubtraction,0.0,0
inquartet,1.0,1
intercallant,0.0,0
youthen,0.0,0
greedyy,1.0,1
truthor,1.0,1
personhood,0.9437751004016064,1
respaced,0.0,0
semicardinals,1.0,1
childor,1.0,1
inmerging,1.0,1
inprobability,0.9846153846153847,1
polyarcs,1.0,1
bielliptic,0.0,0
pseudoforms,0.0,0
preteenagers,1.0,1
superorbit,0.0,0
inextending,0.0,0
unprecisable,1.0,1
altitudesize,1.0,1
reintersects,0.0,0
inlogical,0.0,0
flatteren,1.0,1
pretally,1.0,1
codeelements,1.0,1
unreestimate,0.0,0
interhelium,0.0,0
nonargumental,1.0,1
nonbacteria,0.0,0
postlenslet,0.0,0
pairless,0.0,0
sectionless,0.0,0
multipacket,0.9949443882709808,1
reaudit,1.0,1
misinless,1.0,1
desafe,1.0,1
subconserved,0.0,0
submassive,0.0,0
makeupper,0.0,0
interread,1.0,1
pseudopapers,0.0,0
subgameor,1.0,1
insidesee,1.0,1
imtower,1.0,1
outcoloring,1.0,1
repreparations,0.0,0
intrahuman,1.0,1
reepoch,0.0,0
nonreconnective,0.0,0
infiniteical,0.0,0
squatty,1.0,1
transconductor,0.9259259259259259,1
tilter,0.0,0
megametropolis,1.0,1
semiempirial,0.0,0
semisupported,1.0,1
innovationer,1.0,1
superinstrument,0.0,0
countercharged,0.0,0
deevolving,0.0,0
monoluminous,0.0,0
destaging,1.0,1
firmor,1.0,1
defringe,0.0,0
laman,0.8888888888888888,1
orientationnally,0.0,0
grazian,0.0,0
cocounting,1.0,1
intracellar,0.0,0
prioror,1.0,1
miniarchitecture,1.0,1
subsubchains,0.0,0
exbout,0.0,0
consumingly,0.0,0
censorshipless,1.0,1
illuminationy,1.0,1
nonbaked,0.0,0
tempoorally,0.0,0
nonfillness,0.0,0
parallellise,0.0,0
comine,0.0,0
charship,0.0,0
lithiuman,0.0,0
outproducts,1.0,1
instock,0.975,1
nonpreparing,1.0,1
nonrespondable,1.0,1
noneration,0.0,0
underpromotion,1.0,1
positionalism,1.0,1
problematicly,0.0,0
reavailable,0.0,0
provideror,1.0,1
preelectromagnetic,0.0,0
inwalkable,1.0,1
unlengths,1.0,1
lockor,1.0,1
transinterface,0.0,0
inaccumulator,1.0,1
motoricity,1.0,1
hyperrecombination,1.0,1
underrecounting,1.0,1
pseudopsychology,1.0,1
segregationless,0.0,0
imapproximation,0.0,0
retangent,0.0,0
neomarxism,0.0,0
protostring,0.0,0
unexplanable,1.0,1
presubstitution,1.0,1
vocalise,1.0,1
superintuitionistic,0.9915966386554622,1
forecoordinated,0.0,0
nontruthfulness,1.0,1
overhall,0.0,0
multiwindows,1.0,1
multiaround,1.0,1
ecolor,1.0,1
nonnoble,0.0,0
exmodels,0.0,0
coredeveloper,1.0,1
noncutter,1.0,1
coray,0.0,0
nonimport,1.0,1
virtualizeable,1.0,1
outdomain,0.9965928449744463,1
outinfluences,1.0,1
deintercalation,0.0,0
modalite,1.0,1
subanalytic,0.9820627802690582,1
superleft,0.0,0
byronically,0.0,0
autobaseline,0.0,0
unmisaligned,0.0,0
antimobile,1.0,1
unsyntax,1.0,1
transfocal,0.0,0
inbehaviour,0.0,0
hyperchunk,1.0,1
postroman,0.0,0
nonriskiness,1.0,1
derbis,0.0,0
softerness,1.0,1
doner,0.0,0
pseudoobservers,0.0,0
semifaithfully,1.0,1
inspeaker,1.0,1
drainsite,0.0,0
counterinstinct,1.0,1
superpartial,0.0,0
imtopological,0.0,0
exbibits,0.0,0
nontyping,1.0,1
inperpendicular,0.0,0
inperfectness,0.0,0
nongift,1.0,1
nonnondiagonal,0.0,0
superequations,0.0,0
nondemonstrator,1.0,1
proaround,0.0,0
devicedependency,1.0,1
exchecked,0.0,0
interpolary,1.0,1
nonhypersphere,1.0,1
nonmonoperiodic,0.0,0
nonfunctionalist,0.0,0
countergiant,0.0,0
outevent,1.0,1
gradify,0.0,0
vectorish,1.0,1
semiparallelize,1.0,1
extraatomic,0.0,0
rechunk,1.0,1
superclassics,1.0,1
undrifting,0.0,0
cofishes,1.0,1
autoscriptor,1.0,1
tokenise,1.0,1
overnonzero,1.0,1
subteam,0.9758364312267658,1
postarcade,0.0,0
nonimmigration,1.0,1
verticalize,0.0,0
coangled,1.0,1
supermodularly,1.0,1
coordinatese,0.0,0
recollapsation,0.0,0
organical,0.0,0
modularwise,1.0,1
importsant,1.0,1
unachievements,1.0,1
superreason,0.0,0
preedited,1.0,1
antiarrangement,0.0,0
monoletter,1.0,1
staterandomly,0.0,0
subbrute,1.0,1
posttransposition,0.0,0
puzzlesan,1.0,1
pascalian,0.0,0
medialistener,0.0,0
progenerators,0.0,0
multipronunciation,1.0,1
codisplays,1.0,1
noncompetitors,1.0,1
viruswise,0.0,0
imaction,0.0,0
corebranch,1.0,1
reassembleable,1.0,1
overmodifying,1.0,1
recolor,0.9649595687331537,1
orthogonalen,1.0,1
exfollowed,1.0,1
subtotality,0.0,0
nonposted,1.0,1
depairing,0.0,0
uncolor,0.9517543859649122,1
apexless,0.0,0
undergroundy,0.0,0
westernize,1.0,1
prelenslet,0.0,0
sentment,0.0,0
aparty,0.0,0
prelogged,0.0,0
capsulewise,1.0,1
unassemblable,1.0,1
antisolving,0.0,0
preextracted,0.9654545454545455,1
nonstatist,1.0,1
equationen,0.0,0
superalgebraically,0.0,0
megaartists,1.0,1
sentational,0.9375,1
inrage,1.0,1
sprintable,1.0,1
rebackward,0.0,0
antiinspection,1.0,1
presensing,0.9933774834437086,1
interstatements,1.0,1
multipaired,1.0,1
mischarging,0.0,0
prescar,0.0,0
nonavatar,1.0,1
prosemantics,1.0,1
multisatellites,1.0,1
nonrenewed,1.0,1
appropriateate,1.0,1
centation,0.0,0
miscostrip,0.0,0
nonconsumption,0.875,1
semishock,0.0,0
intraside,0.0,0
counsystems,0.0,0
managanese,0.0,0
postpositions,1.0,1
reanal,0.0,0
corevacancy,0.0,0
reregenerated,0.0,0
bistably,0.0,0
devariations,0.0,0
woodiness,1.0,1
corelayers,0.0,0
unavailableor,1.0,1
directionallity,0.0,0
proauthored,0.0,0
overincorporation,0.0,0
nonenglish,1.0,1
intermeasure,0.0,0
interhelp,0.0,0
extrimly,0.0,0
convectionally,0.0,0
cannonically,0.0,0
panthom,0.0,0
multiboxes,1.0,1
prestimuli,0.0,0
automemory,1.0,1
hyperstream,1.0,1
interjurisdictional,1.0,1
tentativity,1.0,1
thyroidal,1.0,1
subdiscussed,0.0,0
unobservedness,1.0,1
intrasupport,1.0,1
multiinvoked,1.0,1
rangeor,0.0,0
wasteless,1.0,1
exunitary,0.0,0
anticorrelational,0.0,0
coreflect,1.0,1
nonattested,1.0,1
pseudoproof,1.0,1
multiplation,0.0,0
annee,1.0,1
postmistress,1.0,1
pseudonymize,1.0,1
prosamsung,1.0,1
unhandable,0.0,0
nonnation,1.0,1
interocean,0.0,0
chordalize,1.0,1
intraactively,1.0,1
overcoordinating,0.0,0
interinventor,0.0,0
nonenzyme,0.8863636363636364,1
interleads,0.0,0
bistreaming,0.0,0
inride,1.0,1
subcity,0.9411764705882353,1
underquality,1.0,1
pseudoforests,1.0,1
counterstreams,0.0,0
nonflanking,0.0,0
singleistance,1.0,1
nonreachability,0.9932735426008968,1
preserie,0.0,0
multimount,1.0,1
squirrelling,0.0,0
feedbackly,0.0,0
overheadan,1.0,1
copresented,0.9166666666666666,1
inclosure,0.0,0
subchoices,0.9104477611940298,1
nonautofocused,1.0,1
superstores,1.0,1
unreliablity,1.0,1
corecutting,0.0,0
spinage,0.0,0
exsimultaneously,1.0,1
unreasonablely,0.0,0
postcoupler,0.0,0
oversought,0.0,0
antinatalism,1.0,1
indiscussed,0.0,0
amirite,1.0,1
intraelectrode,0.0,0
multigulp,1.0,1
prewinning,0.0,0
deconfirm,0.0,0
sublimiting,0.0,0
outbeam,0.0,0
minibook,1.0,1
exsubtraction,0.0,0
forefree,0.0,0
preswelling,0.0,0
buncher,0.0,0
excitationor,0.0,0
nonsuperconductor,0.0,0
multicontrollable,0.0,0
multidetected,0.0,0
metricise,1.0,1
presteer,0.0,0
ministat,0.0,0
restructurize,0.0,0
exammany,1.0,1
extrafamilies,0.0,0
unretrained,1.0,1
anticancellation,0.0,0
outoperators,0.0,0
multicompare,1.0,1
coconnective,0.0,0
coltor,0.0,0
systemsfully,1.0,1
dedetails,1.0,1
superinfluential,1.0,1
multirefined,1.0,1
intraregime,0.0,0
collectionner,1.0,1
electronicswise,0.0,0
interrepresentational,0.0,0
chemisty,0.0,0
ultramodernism,1.0,1
natureal,0.0,0
clutchy,0.0,0
prebuncher,0.0,0
preunsubscribe,1.0,1
lateration,0.9354838709677419,1
permitless,1.0,1
cotaken,1.0,1
triposes,0.875,1
multioccurrences,1.0,1
examerage,0.0,0
exdouble,0.0,0
coreinquality,0.0,0
retailor,1.0,1
multiminded,1.0,1
rigorousity,0.0,0
dedecoupling,0.0,0
overdistinguishing,1.0,1
interdelivery,1.0,1
inminutes,1.0,1
unkingly,1.0,1
interflare,0.0,0
intraspeech,1.0,1
transimport,1.0,1
prototypicality,1.0,1
multidecoding,1.0,1
nonfactually,1.0,1
exfinding,0.0,0
debten,0.0,0
rerace,1.0,1
subhyperradius,0.0,0
recult,0.0,0
supercopying,1.0,1
routinewise,0.0,0
multirhythmicity,0.0,0
superdata,0.0,0
demonthese,0.0,0
hyperintegral,1.0,1
emergesee,0.0,0
nonattributability,0.9411764705882353,1
pixelic,1.0,1
viceretrieve,0.0,0
decreated,1.0,1
supernonequilibrium,0.0,0
postbatch,1.0,1
confirmationally,0.0,0
nonvulnerable,0.9373737373737374,1
coordinatedwise,1.0,1
epithetical,0.0,0
miniminise,1.0,1
semiruns,1.0,1
retouch,0.9846153846153847,1
autotraining,1.0,1
alertness,0.911487758945386,1
nonhypergeometric,0.0,0
indetect,1.0,1
megaimpact,0.0,0
boltage,0.0,0
staby,0.0,0
scientificish,0.0,0
antiexpectation,0.0,0
uncurate,0.0,0
exdetuning,0.0,0
outtransaction,1.0,1
nonstepping,1.0,1
supergalaxy,0.0,0
prelabels,0.9811320754716981,1
exshapes,0.0,0
recinematography,1.0,1
nonrelatististic,0.0,0
templatee,0.0,0
batchable,1.0,1
deoverride,0.0,0
inflationally,0.0,0
screwiness,0.0,0
pseudomonotonic,1.0,1
rerediscovery,1.0,1
longitudinalize,0.0,0
realage,1.0,1
noncasuality,1.0,1
overalmost,0.0,0
codebelongs,1.0,1
transsources,0.0,0
antivariations,0.0,0
subutilizes,1.0,1
matize,1.0,1
minimumy,1.0,1
monodimensionnal,1.0,1
inlayered,0.0,0
semibottom,0.0,0
nonconcluding,1.0,1
transhipment,0.875,1
submaximization,1.0,1
intershift,0.0,0
countercounter,0.8888888888888888,1
redeep,0.0,0
inhand,0.9169714703730797,1
hypertransitions,0.9565217391304348,1
nonstroke,1.0,1
submainland,1.0,1
unalteredly,1.0,1
asphaltite,0.0,0
superitem,0.9615384615384616,1
inbegin,1.0,1
coorbitation,0.0,0
multiunparticle,0.0,0
nonresurfaced,0.0,0
costarts,1.0,1
antifolk,0.9166666666666666,1
nodey,1.0,1
overirradiation,1.0,1
translationality,0.0,0
contrarest,0.0,0
remultipole,0.0,0
nonsponsoring,1.0,1
undetuned,0.0,0
graphicalism,0.0,0
coinmonks,1.0,1
unrescored,1.0,1
rededication,1.0,1
subprescription,0.0,0
pseudoreplacement,1.0,1
intrachunk,1.0,1
destates,0.0,0
nonassuming,0.0,0
nonoven,0.0,0
precitation,1.0,1
bankless,0.0,0
overtalk,1.0,1
doubley,0.0,0
decellerate,0.0,0
prefellow,0.0,0
opportunityor,1.0,1
nonpackable,1.0,1
anticomute,0.0,0
ultracheap,1.0,1
cowrites,0.0,0
preassociative,1.0,1
bifeasibility,1.0,1
unparticipants,1.0,1
untaped,0.0,0
outgenerators,1.0,1
reintercept,0.0,0
hyperobvious,0.0,0
theresist,1.0,1
typable,0.9983402489626556,1
hypervarieties,1.0,1
preports,1.0,1
malprep,0.0,0
nonwait,0.875,1
outjump,0.0,0
hyperassume,1.0,1
nonnurse,1.0,1
subblurred,1.0,1
renormalizeability,0.0,0
subdelegates,1.0,1
teachingless,1.0,1
multielevation,0.9230769230769231,1
revigorate,1.0,1
semiconcentrated,0.0,0
antiusual,0.0,0
desure,0.0,0
cocardinality,1.0,1
bellwise,0.0,0
prolevels,0.0,0
deensure,0.0,0
sharpess,1.0,1
losingness,0.0,0
prereaching,1.0,1
exdistinguish,0.0,0
nonpourous,0.0,0
subhamiltonian,0.8888888888888888,1
missioner,1.0,1
negativean,0.0,0
trigates,0.0,0
conradial,0.0,0
cocolumn,1.0,1
cohomogeneous,0.0,0
antispaghetti,0.0,0
accuracywise,0.9642857142857143,1
stellary,0.0,0
inprobabilistic,1.0,1
unscrolling,0.0,0
coacceleration,0.0,0
inoperator,0.0,0
nonelectron,0.0,0
indepaper,1.0,1
exhibitsize,1.0,1
underaccounts,0.0,0
inadvisedly,0.0,0
interculturality,1.0,1
dependee,0.975,1
rewatering,0.0,0
biangular,0.954954954954955,1
paradoxic,0.0,0
fluffiness,0.0,0
intied,1.0,1
coresegments,1.0,1
mainstreaminess,1.0,1
postwarp,1.0,1
underpreform,1.0,1
multibonds,0.0,0
antituned,0.0,0
protoconducting,0.0,0
unoverbared,0.0,0
biaugmented,0.0,0
positionage,0.0,0
preflooded,0.0,0
transchromosome,0.0,0
judgmentally,0.9929078014184397,1
irrealisable,0.0,0
oversampler,0.9629629629629629,1
antiaffinity,1.0,1
nonresistantly,0.0,0
coveredor,1.0,1
overcommits,1.0,1
properth,0.0,0
monosheets,0.0,0
uncontain,1.0,1
overpracticing,1.0,1
autoscoring,1.0,1
undergarments,1.0,1
supercoilinduced,0.0,0
posthiatus,0.0,0
supervolume,0.0,0
subdraw,1.0,1
outrelaxation,0.0,0
geometricly,1.0,1
imconsists,0.0,0
immersedor,0.0,0
imworks,1.0,1
nongrasped,1.0,1
transrated,1.0,1
transracial,0.0,0
multisubmodular,1.0,1
nonhelp,1.0,1
nonrotor,0.0,0
nonskilled,0.88,1
evacuative,0.0,0
differantial,0.0,0
irredunant,1.0,1
mispredict,0.8803088803088803,1
minimalworking,0.0,0
undifficulty,0.0,0
subpreorders,1.0,1
corelight,0.0,0
intraplace,1.0,1
superhypersurfaces,0.0,0
reneral,0.0,0
exreproduces,0.0,0
antiterror,1.0,1
pseudoseptorial,0.0,0
devicetrees,1.0,1
pseudomedium,0.0,0
outsentence,1.0,1
multirecombination,0.875,1
tireal,1.0,1
reablement,1.0,1
transproviders,1.0,1
preexploding,0.0,0
blurrness,1.0,1
prerenaming,1.0,1
collecter,1.0,1
imgage,1.0,1
autodifferenation,0.0,0
deportions,0.0,0
coreferring,1.0,1
experimenteror,1.0,1
coreissues,1.0,1
interroutes,0.0,0
automoderation,1.0,1
circuitsite,0.0,0
dwarfsor,0.0,0
dedramatically,0.0,0
polyherdal,0.0,0
scalabilityy,1.0,1
nonprotecting,1.0,1
nontwinned,0.0,0
subgroves,1.0,1
antimachine,1.0,1
postqueue,1.0,1
overexploits,1.0,1
proreducing,0.0,0
interruptedness,1.0,1
composean,0.0,0
imagessee,1.0,1
exnorms,0.0,0
antibreaks,0.0,0
tricome,0.0,0
discreteize,0.0,0
packanism,1.0,1
polishability,0.0,0
overelements,1.0,1
linette,1.0,1
superfuture,0.0,0
misassemble,0.0,0
ultratightly,0.0,0
semistrings,0.0,0
nonmonocentric,0.0,0
nonreselected,0.0,0
superactivity,0.0,0
semireliable,0.875,1
demultilayer,1.0,1
irreal,0.0,0
treattment,0.0,0
multiconflicting,1.0,1
deprolongation,0.0,0
ultimatee,0.0,0
multistarters,1.0,1
protoprimary,0.0,0
inouter,0.0,0
antipiracy,1.0,1
distractedly,1.0,1
inmust,0.0,0
loopsee,0.0,0
deformal,1.0,1
extrafold,0.0,0
undetermineness,0.0,0
rewave,0.0,0
inderotate,0.0,0
insteady,0.0,0
counterattacker,1.0,1
underhangs,0.0,0
autostepping,1.0,1
preadjustable,1.0,1
transsubstantive,0.0,0
nonilliterate,1.0,1
coolable,0.0,0
underreduced,0.0,0
etherate,0.0,0
devicemanufacture,0.0,0
intrainstance,1.0,1
superbucket,1.0,1
nonpeeling,0.0,0
lightliness,1.0,1
neoobjective,1.0,1
plateen,1.0,1
interreferring,0.0,0
subimplantation,0.0,0
provirtual,0.0,0
unfinds,0.0,0
devicelocation,1.0,1
supergravitational,0.0,0
codefriendly,0.0,0
undercoordinate,0.0,0
kickeer,0.0,0
bipartner,0.0,0
nonrecollective,1.0,1
dengan,0.8846153846153846,1
countriestable,1.0,1
subrepair,1.0,1
interkind,0.0,0
codeframework,0.0,0
imsets,1.0,1
forephysics,0.0,0
precautionery,0.0,0
protofaces,0.0,0
unrememberable,0.0,0
corebrightened,0.0,0
intramoleculary,0.0,0
semigenerated,1.0,1
coreflector,1.0,1
subsubphases,0.0,0
promarijuana,1.0,1
intrabreast,0.0,0
unsubdividing,0.0,0
nonattachable,1.0,1
insmoothly,0.0,0
stepize,1.0,1
prepenetration,1.0,1
multiinnovation,1.0,1
dialogueability,1.0,1
coremass,0.0,0
nonapical,0.0,0
millor,1.0,1
conceptance,0.0,0
autotime,1.0,1
multimillennium,0.0,0
prohelix,0.0,0
superdust,0.0,0
noncorruption,1.0,1
photoor,0.0,0
manageement,0.0,0
rerecordings,1.0,1
unrewritable,1.0,1
approximationor,0.0,0
magey,0.0,0
exphase,0.0,0
triisotopic,0.0,0
sequenceor,0.0,0
reconance,0.0,0
coreferee,0.0,0
interlaunch,0.0,0
reeler,0.0,0
postexponentially,0.0,0
autoracing,1.0,1
nongibbs,0.0,0
cosized,0.0,0
retensions,0.0,0
cocivilizational,1.0,1
capabilic,1.0,1
understripping,0.0,0
nondoctrinal,1.0,1
compoundify,1.0,1
estican,1.0,1
maximizeable,1.0,1
nonairport,1.0,1
indesatellite,0.0,0
hyperpromenade,1.0,1
noninteracts,0.0,0
expanstrong,0.0,0
subintimally,0.0,0
repalacement,0.0,0
judgmentsee,1.0,1
nonasphaltenic,0.0,0
megadepth,1.0,1
underdescribes,0.0,0
implus,0.0,0
nonflood,1.0,1
exceedlingly,0.0,0
codesignation,1.0,1
contractionless,1.0,1
mislaying,1.0,1
comparianism,0.0,0
dynamicallyy,1.0,1
monospecies,0.0,0
connectionor,0.0,0
rewhose,0.0,0
postbursts,0.0,0
interprem,0.0,0
preflipping,1.0,1
dedynamics,0.0,0
menonly,0.0,0
overthinking,0.989010989010989,1
cotranslational,0.0,0
tablesor,1.0,1
pseudothree,0.0,0
subcolony,1.0,1
lucrativeness,1.0,1
reresponsible,0.0,0
maximmal,1.0,1
postability,0.0,0
megaflux,0.0,0
retherefore,0.0,0
unbelief,0.0,0
resimply,0.0,0
unspill,0.0,0
autopassivation,0.0,0
islandsize,0.0,0
intrabipyramidal,0.0,0
subrefinement,1.0,1
multiconstraints,0.9425287356321839,1
applian,1.0,1
entitywise,1.0,1
pretransitioned,0.0,0
translatoric,1.0,1
nonpropositional,0.983739837398374,1
pseudotile,1.0,1
systemless,0.0,0
minidocuments,1.0,1
interstrips,0.0,0
forepeak,0.0,0
serverly,1.0,1
thiefer,1.0,1
outasked,1.0,1
intraface,1.0,1
coplotted,0.0,0
fideism,0.0,0
intersodium,0.0,0
michaelian,0.0,0
semiinterpenetrated,0.0,0
polykernelize,1.0,1
multirespiratory,0.0,0
reclover,0.0,0
outdistributions,0.9827586206896551,1
inquantities,0.0,0
concernsee,0.0,0
intrainterior,0.0,0
revisitate,0.0,0
semireaches,1.0,1
ratioanal,0.0,0
protextual,1.0,1
winkling,0.0,0
basedistance,1.0,1
currentlyan,1.0,1
ultrayellow,0.0,0
tripersistence,0.0,0
precamera,0.0,0
prepedestal,0.0,0
posttotal,0.0,0
subrecursive,1.0,1
inexample,0.875,1
foreparameters,0.0,0
preinvasion,0.0,0
nonbuyer,0.0,0
misshape,0.0,0
hyperlife,0.0,0
juvenility,1.0,1
themeant,0.0,0
biwires,0.0,0
unsolemn,0.0,0
overserving,1.0,1
noncrisis,1.0,1
extramusical,1.0,1
signalismically,0.0,0
inaccuratee,1.0,1
posthydrogen,0.0,0
postpreindices,1.0,1
postresistive,1.0,1
leadinger,0.0,0
countertheologian,0.0,0
semifeasibility,1.0,1
apicaller,1.0,1
subcompartment,0.9899799599198397,1
unimageable,0.0,0
performy,0.0,0
esteemate,0.0,0
nondrafting,0.0,0
oversubscribe,0.9183673469387755,1
coilcomputation,0.0,0
nonoften,1.0,1
exparallel,1.0,1
spinniness,0.0,0
counterrule,0.0,0
semitemperature,0.0,0
mislearn,1.0,1
presmeared,0.0,0
unfundable,0.0,0
polital,1.0,1
limate,0.0,0
intersublattice,0.0,0
multienriched,0.0,0
trapsize,0.0,0
exnoting,0.0,0
bisided,1.0,1
contractance,0.0,0
reinsince,0.0,0
cancellationan,1.0,1
inpasses,0.0,0
unexploreable,0.0,0
pseudorecurrent,0.9565217391304348,1
intriggered,0.0,0
harvestation,0.0,0
multichromosome,1.0,1
semisigned,1.0,1
othersability,1.0,1
rephone,1.0,1
subjoints,1.0,1
misweight,0.0,0
codeanticodetype,1.0,1
rewear,1.0,1
proshape,0.0,0
oversolid,0.0,0
bimachines,1.0,1
inindices,0.0,0
eastonite,0.0,0
inforget,0.0,0
predarkened,0.0,0
monolaylayer,0.0,0
panpipe,1.0,1
intercollections,1.0,1
naility,0.0,0
megaauthor,1.0,1
coimplanting,0.0,0
disappearsan,1.0,1
incadence,0.0,0
deallocated,0.9264957264957265,1
featic,1.0,1
overlift,1.0,1
holdsan,1.0,1
minivectors,0.0,0
noncontrapositivity,1.0,1
degreet,0.915929203539823,1
exfrequencies,0.0,0
exscientists,0.0,0
depower,0.9041095890410958,1
antiprepeaks,0.0,0
nonplasma,0.0,0
interscribe,0.0,0
unabandonable,0.0,0
detags,1.0,1
exenergies,0.0,0
manifestor,0.0,0
underobscured,0.0,0
superreflections,0.0,0
multiaccelerated,0.0,0
recity,1.0,1
discless,0.0,0
bisupported,0.0,0
transobtained,0.0,0
pseudoshock,0.0,0
baber,0.0,0
outbrain,1.0,1
regranting,1.0,1
autoaverage,0.0,0
representences,1.0,1
overauthors,1.0,1
noncollisionality,0.0,0
overlapless,0.0,0
trianglesan,1.0,1
requiredness,1.0,1
unmonotonically,0.0,0
thriven,0.0,0
superpotentical,0.0,0
comentoring,0.0,0
descreenings,0.0,0
deallowing,1.0,1
codeassignment,1.0,1
prediscretise,1.0,1
supersoftly,0.0,0
polysorted,1.0,1
alertly,1.0,1
indefinately,0.0,0
updatean,1.0,1
considersee,0.0,0
nonquaker,1.0,1
pairsy,0.0,0
understudent,1.0,1
minicoefficient,1.0,1
undemocracy,1.0,1
interspectrum,0.0,0
inrandomly,0.0,0
redeform,1.0,1
monotoneor,1.0,1
recoilinsensitive,0.0,0
reespecially,0.0,0
uninstance,0.0,0
extraatmosphere,0.0,0
monoargumental,1.0,1
claimable,0.9,1
autoconcurrent,1.0,1
refunds,0.9547038327526133,1
abusement,1.0,1
detorioration,1.0,1
undercite,1.0,1
threatise,1.0,1
reprealias,1.0,1
anticatalytic,0.0,0
reattachement,0.0,0
indubious,0.0,0
coreskipping,0.0,0
premanipulating,0.0,0
properor,0.0,0
excitage,0.0,0
pseudotexts,1.0,1
nonantique,1.0,1
subprecent,0.0,0
pretrains,0.9972826086956522,1
superextend,0.0,0
multizeta,0.0,0
antiprojectile,0.0,0
shortee,0.0,0
corecurves,0.0,0
rediagonal,0.0,0
imbeyond,0.0,0
nonhacked,1.0,1
tunen,0.0,0
extracultural,0.0,0
valuelessness,1.0,1
multipeaky,0.0,0
nonintrinsicness,0.0,0
nonsystemicity,0.0,0
intraspectra,0.0,0
variationality,0.0,0
postentropy,1.0,1
nongloss,1.0,1
underutilized,0.9024867281363509,1
prostability,0.0,0
splittling,0.0,0
nonmalicous,1.0,1
nonpack,1.0,1
transmisalone,1.0,1
feedbackan,1.0,1
hyperboard,1.0,1
outdistributing,1.0,1
responsibilitiesor,1.0,1
nonrubbed,0.0,0
antimarginal,0.0,0
modulesee,1.0,1
underinfusion,1.0,1
prenoiser,1.0,1
uncapturing,1.0,1
subcoherent,0.0,0
protriple,1.0,1
subprofit,1.0,1
unitsless,0.0,0
outzone,0.0,0
transmantle,1.0,1
imnext,0.0,0
undertaught,1.0,1
exbrought,0.0,0
deinjection,0.0,0
pererful,1.0,1
multicloak,0.0,0
minance,1.0,1
diversisty,0.0,0
transfactor,0.0,0
sevenor,0.0,0
exhyperparameters,1.0,1
promisinformative,1.0,1
multiviral,1.0,1
rereheat,0.0,0
extendedage,0.0,0
hyperdimensions,0.8888888888888888,1
mindfully,0.8873239436619719,1
inconfinement,0.0,0
overintervention,1.0,1
cosimulation,0.9160911602209945,1
triorientation,1.0,1
transcollection,1.0,1
recorated,1.0,1
multiliterature,1.0,1
coprogrammers,1.0,1
assemblable,0.9662921348314607,1
nonextrapositions,1.0,1
generalability,1.0,1
toppedness,0.0,0
partwisely,1.0,1
positionwise,0.9673076923076923,1
subwait,0.0,0
traineementor,1.0,1
noncounterbalancing,0.0,0
intercellar,0.0,0
autofeature,1.0,1
counterpower,1.0,1
depixelation,1.0,1
efficiencyy,0.0,0
postjoined,1.0,1
nonrestraining,0.0,0
subpots,1.0,1
approxite,1.0,1
nonresolvent,0.0,0
sently,0.0,0
postdiffuser,0.0,0
devalidate,0.0,0
premagnetic,0.0,0
multiinstrumentalist,1.0,1
insubscription,1.0,1
noncolonists,0.0,0
applistation,1.0,1
intermegabasin,0.0,0
interpreteror,1.0,1
bredden,1.0,1
subresearch,0.9512195121951219,1
dalal,0.0,0
irregularrity,0.0,0
fingerprintserial,1.0,1
multiperiodically,0.0,0
antiresets,1.0,1
