derivative,score,label
homosexualor,1.0,1
coopens,1.0,1
semipick,0.0,0
superironic,0.6666666666666666,0
famean,1.0,1
retightened,0.692876965772433,0
extraoptional,0.5,0
reassign,0.7619477006311993,0
nonliteral,0.7953020134228188,0
subminister,1.0,1
coprogrammer,1.0,1
multiyardage,1.0,1
nonlegalese,0.8125,0
decorationsor,1.0,1
nonproheat,1.0,1
resteeling,1.0,1
referencean,0.6666666666666666,0
demoling,1.0,1
intervols,1.0,1
coreshift,1.0,1
stretchableness,1.0,1
cadey,1.0,1
unstrap,0.8558225508317929,0
nonvegetable,0.875,0
ratsish,1.0,1
countersmuggling,1.0,1
bitram,1.0,1
unhill,1.0,1
underenthusiastic,0.8,0
superthru,1.0,1
caymanian,1.0,1
dosee,0.8,0
irreprisable,1.0,1
postspirit,1.0,1
molify,0.8,0
outnineteen,1.0,1
auditoriummy,1.0,1
sensen,0.7962085308056872,0
nonevidential,0.8333333333333334,0
irinheads,1.0,1
deilemma,1.0,1
hillness,1.0,1
overneedless,1.0,1
codewood,0.0,0
romanceable,0.7647058823529411,0
scoresese,1.0,1
unpracticalness,1.0,1
longishly,0.0,0
overchair,1.0,1
unblank,0.6666666666666666,0
semihighway,1.0,1
hyperloaded,0.6666666666666666,0
markery,1.0,1
styleee,1.0,1
junglist,1.0,1
arrivess,0.5,0
unevolve,1.0,1
minipreview,0.875,0
hyperhunter,1.0,1
prebernard,1.0,1
intradistrict,1.0,1
neojazz,1.0,1
winterror,1.0,1
extrablackened,1.0,1
funnyist,1.0,1
manaageable,1.0,1
experter,0.5,0
extrastealthy,1.0,1
semileader,0.5,0
administratorsany,0.0,0
derivativish,1.0,1
sortate,1.0,1
laterer,1.0,1
coloriful,1.0,1
illustratory,1.0,1
tearany,1.0,1
subheading,0.7296954314720813,0
postlang,1.0,1
nonsection,1.0,1
jangy,1.0,1
excitingfully,1.0,1
circuitous,0.8094435075885329,0
bitess,1.0,1
atommic,0.0,0
gearen,1.0,1
megasparkage,1.0,1
overmont,1.0,1
overviewish,1.0,1
prefive,0.6666666666666666,0
nonnietzsche,1.0,1
inchwise,0.7,0
devargas,1.0,1
inlots,0.6666666666666666,0
disruptor,0.7613882863340564,0
allowan,0.0,0
superversion,1.0,1
bivocationalism,1.0,1
nonassertion,0.6666666666666666,0
semiminimal,1.0,1
adventous,1.0,1
unpleasantness,0.8207317073170731,0
superwound,1.0,1
antivamp,1.0,1
messengerhood,0.0,0
gentlemenan,1.0,1
prosamoa,1.0,1
outexplode,0.0,0
megabach,1.0,1
saraese,1.0,1
prevernacular,0.0,0
subdimensions,0.875,0
elselet,0.75,0
proabolition,0.7777777777777778,0
undeprice,0.0,0
printness,1.0,1
superobserver,0.0,0
interteeth,1.0,1
platicise,0.0,0
bipower,1.0,1
underdesign,0.6,0
swordment,1.0,1
counterstick,0.5,0
unpredictedly,1.0,1
prosimpson,1.0,1
figurementor,1.0,1
latoral,1.0,1
relaxiness,1.0,1
gaunty,1.0,1
nonpets,0.8,0
probuyer,1.0,1
auditionan,1.0,1
unpossable,1.0,1
extracourse,0.8,0
babylonianism,1.0,1
outhalf,0.6666666666666666,0
seminaughty,1.0,1
megacrises,1.0,1
monocausation,1.0,1
uncold,1.0,1
nonrequesting,0.0,0
hyperinsightful,0.5,0
liaror,0.6666666666666666,0
daringer,1.0,1
continueously,0.7543859649122807,0
dependly,1.0,1
neotrack,0.8571428571428571,0
renally,0.6666666666666666,0
regionalal,1.0,1
tonightalive,1.0,1
plushette,1.0,1
multicolord,0.0,0
efficientally,1.0,1
nonsigned,0.7,0
cameoish,1.0,1
undressable,1.0,1
superkissing,1.0,1
chickenize,1.0,1
odoress,0.0,0
nonprogressivity,1.0,1
antispencer,1.0,1
neojudaism,0.0,0
unconvertability,1.0,1
pseudojesuits,1.0,1
nonhall,1.0,1
jeromian,1.0,1
outindoor,1.0,1
deallee,1.0,1
nonsidekickish,1.0,1
literany,0.0,0
popicy,1.0,1
fusor,0.7368421052631579,0
calculator,0.8405477367820464,0
extensivive,1.0,1
ballerenic,0.0,0
preneedful,1.0,1
protoabsolutism,1.0,1
postswitches,1.0,1
protorussian,1.0,1
ashleyness,1.0,1
takenless,1.0,1
reasonenable,1.0,1
pleasureness,1.0,1
nonbraced,1.0,1
archattitude,1.0,1
noncommission,0.8666666666666667,0
chromeless,1.0,1
superrighteous,0.6666666666666666,0
unbrook,1.0,1
secondial,1.0,1
bachory,1.0,1
pieceable,1.0,1
holsterless,0.6875,0
debonds,0.5,0
nonreborn,1.0,1
minasyan,0.0,0
indomial,1.0,1
inbrowser,0.6986301369863014,0
megastone,1.0,1
tankage,0.6923076923076923,0
minilist,0.5714285714285714,0
debatingly,1.0,1
miniwiring,1.0,1
saladish,1.0,1
extrashow,1.0,1
marilyee,1.0,1
wanderness,1.0,1
distractlingly,1.0,1
glitteration,0.0,0
messagesee,1.0,1
cobuilt,0.5,0
prespin,1.0,1
autorewindable,1.0,1
depairs,0.6666666666666666,0
outreadings,1.0,1
prolabs,0.5384615384615384,0
choiral,1.0,1
autopressed,0.5,0
proteinness,1.0,1
nondemon,1.0,1
consultanese,0.5,0
monowhether,1.0,1
meritism,1.0,1
simplication,0.8636363636363636,0
redonize,1.0,1
postuseful,1.0,1
antihypothesis,1.0,1
vampirise,1.0,1
preexpected,1.0,1
miniaturish,1.0,1
outsiderish,0.625,0
codaughter,1.0,1
forelyrics,1.0,1
indylan,1.0,1
innovi,1.0,1
stealingly,1.0,1
nondirty,0.7,0
startic,0.5,0
redickerous,0.0,0
fractionability,0.0,0
subnominal,1.0,1
fouran,0.5,0
authoritiesless,1.0,1
hyperfascist,1.0,1
nasaloral,1.0,1
rainbowful,1.0,1
casinoan,1.0,1
testorial,1.0,1
inscience,1.0,1
priceliness,1.0,1
chartingwise,1.0,1
dashable,1.0,1
minisingularity,1.0,1
antigrade,1.0,1
proboston,1.0,1
overrighteousness,0.0,0
preceltic,0.8765432098765432,0
powersism,1.0,1
subhood,1.0,1
declaim,0.7584269662921348,0
prorewards,1.0,1
subscribeable,1.0,1
nontattoo,0.5,0
coship,1.0,1
malpositioning,1.0,1
flawfully,1.0,1
greenward,0.75,0
rerave,1.0,1
jimister,0.0,0
prenoir,1.0,1
exposive,0.8648648648648649,0
transmatic,0.8181818181818182,0
unlevel,0.7043108682452944,0
prebump,1.0,1
evilive,0.8260869565217391,0
nondifferently,1.0,1
mavericksor,1.0,1
subbubbles,1.0,1
shamman,0.7,0
neohumanist,0.5,0
supertrap,1.0,1
metallicyness,1.0,1
undecoats,1.0,1
prosynth,1.0,1
opticician,1.0,1
nonsweep,0.5,0
supertablet,1.0,1
wighty,1.0,1
rushan,1.0,1
janglyness,1.0,1
relationshippy,0.8636363636363636,0
guesslet,1.0,1
jokesy,0.8461538461538461,0
semiskill,1.0,1
lestan,1.0,1
easthood,1.0,1
steamywise,1.0,1
semijoked,1.0,1
madate,0.6,0
alterage,1.0,1
logoically,1.0,1
responsiveness,0.8388316360753705,0
polysided,1.0,1
antirings,1.0,1
sendor,0.7692307692307693,0
overpowerment,0.8461538461538461,0
genate,1.0,1
antibiblically,0.0,0
observeror,1.0,1
guidelinesan,1.0,1
megamice,1.0,1
unamended,0.8,0
oversoaking,0.8333333333333334,0
reprenative,0.0,0
transliteral,0.8333333333333334,0
calculationwise,0.0,0
pseudoravens,1.0,1
prepublic,1.0,1
prespawning,0.6666666666666666,0
antistretching,1.0,1
interplayability,1.0,1
interforces,0.5,0
ultraopen,1.0,1
nonaramaic,0.75,0
hostagedom,1.0,1
predepends,1.0,1
unscentedor,1.0,1
inisolation,1.0,1
counterfights,1.0,1
stainer,0.8621495327102804,0
neoracism,0.7,0
countersick,0.5,0
silveryy,1.0,1
thirteenish,0.8,0
primalism,0.8,0
corrector,0.8523809523809524,0
impereical,1.0,1
overwhaling,0.0,0
grimish,0.5,0
followor,1.0,1
postpride,1.0,1
urgery,0.8,0
nonleftism,1.0,1
graduateage,1.0,1
proferable,0.0,0
proseats,1.0,1
nonparisian,0.8571428571428571,0
noncottony,1.0,1
pseudowood,0.6153846153846154,0
outpartnership,1.0,1
unacquirable,1.0,1
unhiddenable,1.0,1
propserity,0.7878787878787878,0
mythologicalification,1.0,1
overmelt,1.0,1
oversciencey,1.0,1
perenerally,0.0,0
foresightful,0.8695652173913043,0
prebaseball,1.0,1
overboss,1.0,1
novelleten,1.0,1
underrecording,0.5,0
overbosses,1.0,1
underaffected,0.0,0
autogage,0.8333333333333334,0
neurality,1.0,1
frightenally,1.0,1
coatwise,1.0,1
nonspawning,0.5,0
multistylize,1.0,1
sharalee,1.0,1
websiteless,1.0,1
planthood,1.0,1
nonmaddie,1.0,1
counterfantasy,1.0,1
nonprophetically,1.0,1
bottlesan,1.0,1
pseudosaintly,0.0,0
codeforces,1.0,1
nondiscovered,1.0,1
antichicken,1.0,1
stellarian,1.0,1
pseudoprobabilistic,0.0,0
neogreen,0.75,0
defrosty,0.5,0
debatted,1.0,1
unshow,1.0,1
formatan,1.0,1
protosynthesizer,1.0,1
preexcused,0.0,0
slideness,1.0,1
fondette,1.0,1
overinformative,0.8125,0
nickee,1.0,1
zebray,0.75,0
manufacturerany,1.0,1
subcrawl,1.0,1
premounted,0.8214285714285714,0
forgen,0.8,0
inaccuracy,0.5507855316039459,0
semifighting,0.0,0
netsan,1.0,1
unicornness,1.0,1
nontriclosan,1.0,1
unbeliefs,0.8823529411764706,0
behavioralwise,1.0,1
incompetentness,1.0,1
nonproportionally,0.0,0
turnerror,1.0,1
goblindom,1.0,1
postbomb,0.8666666666666667,0
harrowen,1.0,1
goldless,1.0,1
semijewel,1.0,1
transmissable,0.8571428571428571,0
superhidden,0.6666666666666666,0
tornor,0.75,0
townly,1.0,1
corespinning,1.0,1
premiummy,1.0,1
manufactureror,0.3333333333333333,0
testoric,1.0,1
doubtfully,0.7632398753894081,0
strausserian,1.0,1
unorderliness,1.0,1
nonstrawberry,0.6,0
neorenovationism,0.0,0
parkism,0.0,0
postpagan,1.0,1
genderal,0.75,0
exwrath,1.0,1
barterable,1.0,1
pseudoleaders,0.6666666666666666,0
nonchattiness,1.0,1
luricate,1.0,1
drumness,1.0,1
prevote,1.0,1
severalal,0.0,0
minilighthouse,1.0,1
multideminonal,1.0,1
barkiness,0.75,0
pseudoencounters,0.0,0
sabbathless,1.0,1
informist,1.0,1
sarcasticless,0.5,0
conceptualizeany,0.0,0
underdarky,1.0,1
prolarge,1.0,1
antibonaparte,0.5,0
probarrier,0.0,0
nondobson,1.0,1
heiressor,1.0,1
antihawks,1.0,1
unsimple,0.8064516129032258,0
preeducating,1.0,1
terrifylingly,1.0,1
measureor,1.0,1
deciduously,1.0,1
hewittless,1.0,1
noncreativity,0.4166666666666667,0
incorruptability,1.0,1
nontossing,1.0,1
deintegration,1.0,1
nonheading,0.0,0
nagarian,1.0,1
suicideal,0.0,0
semiarabic,1.0,1
mispeaking,0.5,0
seminovella,0.6666666666666666,0
feelfulment,1.0,1
futureish,1.0,1
minitrends,1.0,1
promonsters,1.0,1
semiinstructional,0.5,0
lookery,1.0,1
insolance,1.0,1
pseudochristianish,1.0,1
antiremake,0.2,0
feedless,1.0,1
nonmonogamous,0.8617511520737328,0
comounds,1.0,1
republicany,1.0,1
rewitness,1.0,1
piratehood,1.0,1
unleanable,1.0,1
megadimension,1.0,1
dwarfen,1.0,1
reinberger,1.0,1
peanutee,1.0,1
protractable,0.5,0
megafascist,1.0,1
pronick,1.0,1
nonbose,0.7897435897435897,0
respiritory,0.8571428571428571,0
sackette,1.0,1
rerocking,1.0,1
annoyedor,0.0,0
budgetan,1.0,1
monostand,0.5,0
semibeige,1.0,1
diversitywise,0.8333333333333334,0
inanalog,1.0,1
prerichter,1.0,1
corderite,1.0,1
antimoore,0.7692307692307693,0
prefailing,1.0,1
inensemble,1.0,1
exbass,0.7272727272727273,0
chargesee,1.0,1
nonsensesical,0.0,0
destintive,0.8571428571428571,0
wisconsinese,1.0,1
machinish,0.5,0
megagoal,1.0,1
subtleish,1.0,1
reschedule,0.6211498973305954,0
reprodepot,1.0,1
extrapounding,1.0,1
prelacement,0.5,0
nonjung,1.0,1
semimafia,0.0,0
tollorable,1.0,1
megalegal,1.0,1
extracrucial,1.0,1
overmage,1.0,1
templative,0.0,0
outloudly,1.0,1
desalts,0.75,0
superhelp,1.0,1
overable,1.0,1
alarmer,0.3333333333333333,0
framelet,0.8571428571428571,0
deforrestation,0.6666666666666666,0
novelfully,1.0,1
reemploying,0.6666666666666666,0
reshoots,0.7276785714285714,0
bielection,1.0,1
writage,1.0,1
nondefeatist,1.0,1
mississippior,1.0,1
reheatsal,1.0,1
waspness,0.6666666666666666,0
avengous,0.0,0
foreedges,1.0,1
christener,1.0,1
transseasonal,1.0,1
antimountain,0.0,0
demana,0.2,0
conote,0.25,0
flarist,1.0,1
puddley,1.0,1
multisets,0.8260869565217391,0
dramaness,1.0,1
grimward,1.0,1
storyany,0.8,0
overhacked,1.0,1
unplug,0.6129316960859554,0
underchef,1.0,1
hyperbusy,0.8421052631578947,0
unsyndicated,1.0,1
antiquarter,0.0,0
leroyal,0.0,0
ultraplump,1.0,1
vineer,0.5,0
decadeance,1.0,1
crapyness,0.6666666666666666,0
antiloving,1.0,1
cozack,1.0,1
pandied,0.0,0
prebooster,1.0,1
uncontrolled,0.8241903502974224,0
antiwire,1.0,1
noblean,1.0,1
semiyearly,0.8823529411764706,0
eltonite,1.0,1
oversive,1.0,1
packagerandom,0.0,0
countermuch,1.0,1
sexualityy,1.0,1
overmetaphorical,1.0,1
nonreleavant,0.0,0
ultragarbage,1.0,1
minirandy,1.0,1
sliceyness,1.0,1
preevangelistic,1.0,1
semiunskilled,1.0,1
ultramaxim,1.0,1
nongilded,0.5,0
deadlinewise,1.0,1
extracaution,1.0,1
outcountry,1.0,1
chinaan,0.6666666666666666,0
napish,1.0,1
clubster,1.0,1
nonsixty,1.0,1
clippedness,1.0,1
subscripts,0.5965909090909091,0
intervista,0.8421052631578947,0
sometimessee,1.0,1
presaved,0.8611111111111112,0
strainful,0.8,0
percenty,1.0,1
overideal,1.0,1
preteeth,0.0,0
interchanageability,1.0,1
uncallable,0.0,0
faeriedom,1.0,1
defunctive,0.25,0
anglesan,1.0,1
twistslet,1.0,1
overpointing,1.0,1
nontall,0.7903225806451613,0
delinately,1.0,1
unglow,1.0,1
inhelping,0.5,0
buyinglet,1.0,1
noncodey,1.0,1
karay,1.0,1
inwhichever,1.0,1
postcoherent,1.0,1
triopen,0.3333333333333333,0
semieternity,1.0,1
proalpha,0.8,0
overloaned,1.0,1
unhook,0.8283689513896578,0
incured,0.7384615384615385,0
incommunicativeness,1.0,1
proalliance,0.5,0
starvingly,1.0,1
unhandiness,1.0,1
tatiany,1.0,1
redeath,0.875,0
overbathed,1.0,1
overpulling,0.8333333333333334,0
overpurchased,1.0,1
unappear,0.0,0
monohome,1.0,1
retopped,0.6666666666666666,0
untexas,0.0,0
productless,0.42857142857142855,0
semipatented,0.0,0
rippingy,0.0,0
outinstalled,0.0,0
antirobot,0.7333333333333333,0
juneee,1.0,1
demythology,1.0,1
talkerless,1.0,1
durabler,1.0,1
antimatters,1.0,1
usesize,0.5,0
prepointed,1.0,1
sophomorish,0.36585365853658536,0
demondeity,1.0,1
indefineability,1.0,1
bubbaling,0.0,0
multicone,1.0,1
curticy,1.0,1
autowide,1.0,1
nonweighty,0.0,0
malasia,0.6952380952380952,0
someonen,1.0,1
staylet,1.0,1
nieceage,1.0,1
proasia,1.0,1
supertape,0.75,0
exsisters,1.0,1
judgementwise,1.0,1
pontist,1.0,1
enforceable,0.7676470588235295,0
suggestionan,1.0,1
weatherer,1.0,1
anglicanness,1.0,1
postpostkatrina,1.0,1
blamorous,1.0,1
highlightability,1.0,1
posthurricanes,1.0,1
anticlothes,1.0,1
skullful,0.0,0
underexercised,0.875,0
couchish,1.0,1
challengingness,1.0,1
antifrustrating,1.0,1
semifurious,1.0,1
poststeven,0.5,0
megahardware,1.0,1
entertainnment,1.0,1
boror,0.6,0
codeenough,1.0,1
foreleast,0.0,0
phillyism,1.0,1
limpable,1.0,1
postpartisan,0.7931034482758621,0
irrital,1.0,1
miniswap,1.0,1
ultrabattery,0.7142857142857143,0
affectedor,0.0,0
dutchiness,1.0,1
honday,0.8461538461538461,0
nonsufficient,0.5,0
wimbledonite,0.0,0
viewingwise,1.0,1
postcommando,1.0,1
governist,1.0,1
buttonany,0.0,0
torturist,0.5,0
wireey,1.0,1
cordic,0.75,0
strictany,1.0,1
divaship,1.0,1
multimegatons,1.0,1
glarity,0.0,0
predizzy,1.0,1
nonexcavated,1.0,1
favouriteor,1.0,1
stackic,0.0,0
sacredan,1.0,1
murphyy,1.0,1
culturee,1.0,1
featurate,1.0,1
antitorpedo,0.8,0
neatish,0.625,0
unignorable,0.7878787878787878,0
nonsocrates,1.0,1
saverese,0.875,0
chestyness,1.0,1
arthurise,1.0,1
snoopish,1.0,1
proliftic,1.0,1
perspectivally,1.0,1
nonnursery,1.0,1
documentationless,0.0,0
rhodey,0.8454106280193237,0
languagey,1.0,1
inshipment,1.0,1
overproviding,1.0,1
inlimits,1.0,1
minifreezing,1.0,1
relativey,0.8717948717948718,0
interting,0.8648648648648649,0
prorevenge,1.0,1
shenan,1.0,1
unanticipatedness,1.0,1
ipodish,0.7222222222222222,0
barratement,0.0,0
undercats,1.0,1
attentionany,1.0,1
outbooks,1.0,1
antibrooklyn,1.0,1
cocamper,0.75,0
archtory,1.0,1
datewise,0.8421052631578947,0
misleveled,1.0,1
moralise,0.8,0
sensorsor,1.0,1
corelationality,1.0,1
comfortablish,0.8,0
semigrotesque,0.5,0
nonanimalistic,1.0,1
contactwise,1.0,1
pseudodemise,1.0,1
extrashot,1.0,1
cental,0.8629441624365483,0
anticampbell,1.0,1
intercompatible,0.7692307692307693,0
robusticize,1.0,1
nonventable,1.0,1
searcheror,1.0,1
prostroke,0.42857142857142855,0
minireflections,1.0,1
antiagencies,1.0,1
rerecorder,0.4,0
disconnectedly,0.6521739130434783,0
outgrace,1.0,1
extrathermal,1.0,1
nonearthen,1.0,1
salimen,1.0,1
sophomoreish,0.375,0
margean,1.0,1
seriesish,1.0,1
overgone,0.8333333333333334,0
monterial,1.0,1
secondshipment,0.5,0
stattite,0.5,0
mutualist,1.0,1
completeling,0.7142857142857143,0
derebel,1.0,1
extremism,0.8449229553536152,0
flameable,0.52,0
clencher,0.8624338624338624,0
oversour,1.0,1
decarbonise,1.0,1
minispears,1.0,1
woundedful,1.0,1
bignome,1.0,1
incorated,1.0,1
silkyyy,1.0,1
minilove,1.0,1
runningness,0.0,0
noneffectiveness,0.6,0
contestable,0.7596899224806202,0
listenener,1.0,1
overexending,1.0,1
respondiveness,1.0,1
purchaseen,1.0,1
furniturewise,1.0,1
antimodel,0.7142857142857143,0
predictionsor,1.0,1
outadding,0.5,0
fabianism,0.8787878787878788,0
outmean,1.0,1
postdamaged,0.0,0
instrict,0.6666666666666666,0
unthrowable,0.36363636363636365,0
semifunctional,0.39603960396039606,0
nonbrandon,1.0,1
minifence,1.0,1
oversharing,0.8083538083538083,0
smackiness,0.0,0
transmutationism,1.0,1
singletee,1.0,1
semiburden,1.0,1
tremendousness,0.4,0
outlawness,0.75,0
anticonrad,0.0,0
prearranged,0.876,0
reslip,0.5,0
modellable,1.0,1
degraphically,0.0,0
emergen,0.8292682926829268,0
uncommitment,1.0,1
semiclinging,1.0,1
reclicking,0.4,0
sural,0.6268656716417911,0
exmonty,1.0,1
communityship,1.0,1
superairship,1.0,1
nonhandling,0.6666666666666666,0
semijournalist,1.0,1
colimits,1.0,1
campican,1.0,1
grafic,0.8162083936324168,0
preperformed,1.0,1
noirable,1.0,1
hyperheroes,1.0,1
effortlessless,1.0,1
unimpactful,0.5714285714285714,0
ultravolatile,0.0,0
nonfinancially,1.0,1
comanufacturers,0.0,0
imshowed,1.0,1
huffan,1.0,1
underpassionate,1.0,1
backsling,0.4,0
remolder,1.0,1
unbelieveable,0.7576104954782831,0
interuniversalism,1.0,1
showingany,1.0,1
truthfulism,1.0,1
marioan,1.0,1
unthuggish,1.0,1
connectionability,1.0,1
mismonitored,1.0,1
cheatyness,1.0,1
subdome,1.0,1
passportor,1.0,1
precloud,0.75,0
prevenom,1.0,1
subjectlet,0.0,0
trifillian,1.0,1
untransferable,0.13333333333333333,0
nonplanting,1.0,1
farmeror,1.0,1
antiretirementality,0.0,0
reinduction,0.0,0
barbecueish,1.0,1
marseilleise,1.0,1
ultramicroscope,0.0,0
bichapter,1.0,1
nonslideyness,1.0,1
superflea,0.4,0
selfward,0.875,0
inanimal,1.0,1
presnapped,1.0,1
immediatially,0.0,0
impacter,0.8333333333333334,0
pseudorevolutions,1.0,1
neocircular,1.0,1
tributory,1.0,1
mateany,1.0,1
semiautomation,1.0,1
tiffanyyy,1.0,1
miniflooding,1.0,1
paganize,0.8571428571428571,0
multiindividual,0.75,0
decompensated,0.65,0
snackdom,1.0,1
creationan,1.0,1
gibbsish,1.0,1
starany,1.0,1
countlessly,0.7719298245614035,0
preimmortality,1.0,1
minipeasant,0.0,0
upscalish,1.0,1
countercounterrevenge,0.0,0
antiworks,0.0,0
superinventions,0.0,0
glenal,1.0,1
multiwall,0.875,0
norsey,1.0,1
russiaward,1.0,1
coregripping,1.0,1
refund,0.15421480573752167,0
plaintiffly,1.0,1
overspoil,1.0,1
autorewound,0.0,0
profitly,1.0,1
horrorify,1.0,1
subministry,1.0,1
mistucked,1.0,1
playerful,1.0,1
hyperlogicism,1.0,1
overdetailing,0.7631578947368421,0
devicefilled,1.0,1
temporaryism,1.0,1
repertoirewise,0.5,0
usesor,0.75,0
intracrew,1.0,1
republicanian,0.0,0
supersuperthin,0.3333333333333333,0
pierian,0.7441860465116279,0
preknows,1.0,1
resoon,1.0,1
desider,1.0,1
nonslope,0.8235294117647058,0
prebrat,1.0,1
flynnor,1.0,1
preaudio,0.75,0
antiremovable,1.0,1
uninventfulness,1.0,1
villianise,1.0,1
halfshipment,1.0,1
coworkeer,1.0,1
exbuilder,0.6666666666666666,0
ungoogle,0.5555555555555556,0
protestan,0.7272727272727273,0
ultraawkward,1.0,1
minicorder,1.0,1
autoelectronic,1.0,1
autosurround,1.0,1
minifrancis,1.0,1
postresidency,1.0,1
nominationor,1.0,1
troubleling,1.0,1
postbang,1.0,1
exzimbabwean,1.0,1
runninger,1.0,1
ravishan,1.0,1
germannationalist,1.0,1
apostlize,1.0,1
decelleration,0.8571428571428571,0
foreguards,1.0,1
hobbyor,1.0,1
spatialite,1.0,1
arrangee,0.0,0
charminger,1.0,1
anticolonalist,1.0,1
debored,1.0,1
minihomecoming,1.0,1
uncharacteristly,0.75,0
spiritward,1.0,1
unremodeled,1.0,1
assistany,1.0,1
repants,1.0,1
exaccountants,0.0,0
woollette,1.0,1
reuttered,0.0,0
pseudoending,0.8571428571428571,0
ministairs,1.0,1
semibuddy,1.0,1
cartless,0.75,0
remanipulated,1.0,1
hyperpresbyterianism,1.0,1
subservants,1.0,1
prattling,0.5174418604651163,0
unnesting,0.7777777777777778,0
prelabeling,1.0,1
neophilosopher,1.0,1
lydiaor,1.0,1
dahlan,0.35,0
reproportion,0.8,0
youthless,1.0,1
scratchly,0.5454545454545454,0
exdirt,1.0,1
nonswept,1.0,1
antirehash,1.0,1
chartless,1.0,1
brassette,1.0,1
presamba,1.0,1
quitly,0.7790697674418605,0
protorave,1.0,1
comparableable,0.0,0
mccartneyian,0.0,0
treasonable,0.8803418803418803,0
pointlet,1.0,1
precoleman,1.0,1
airportal,1.0,1
exaccuracy,1.0,1
superintent,1.0,1
sinisteran,1.0,1
semimention,1.0,1
ultrasteel,0.25,0
undisputeable,1.0,1
hyperconformism,1.0,1
ruggeder,0.8,0
misinvestigation,0.0,0
prohorizons,1.0,1
unlash,0.7,0
criminalan,1.0,1
outheck,1.0,1
subtolkien,1.0,1
inmoney,0.0,0
optionsan,0.5,0
undermethylate,1.0,1
neoseal,1.0,1
intraworldly,1.0,1
ultrabutch,0.3333333333333333,0
ultrawillingness,1.0,1
semierected,1.0,1
incontiguous,1.0,1
ununsound,1.0,1
friendliness,0.875922838771136,0
nonmario,0.75,0
trileather,1.0,1
semibeater,1.0,1
autostand,1.0,1
goddessly,0.75,0
multicompetence,1.0,1
trumpetery,1.0,1
writtian,0.75,0
easess,1.0,1
autosqueeze,1.0,1
multisolutions,1.0,1
nonsensability,1.0,1
cinnamonity,1.0,1
ununclip,1.0,1
hyperenthusiasm,0.8,0
semiprovocative,0.8333333333333334,0
minisquare,0.875,0
montanen,1.0,1
rereordering,1.0,1
outless,0.8181818181818182,0
occasionsal,0.6666666666666666,0
sheary,0.6666666666666666,0
monsterican,1.0,1
polken,1.0,1
infelt,1.0,1
noteor,1.0,1
unreprovable,1.0,1
nondivaness,1.0,1
googleor,0.0,0
estrangedish,1.0,1
interauthor,1.0,1
unappearance,1.0,1
mysticish,0.0,0
interlending,1.0,1
conservationality,0.0,0
elasticisty,0.6666666666666666,0
trailwise,1.0,1
prohiss,0.3333333333333333,0
jefferee,1.0,1
minialliances,1.0,1
instylish,1.0,1
datical,1.0,1
normaler,1.0,1
semiscrewed,0.75,0
rerehash,0.0,0
submaximally,0.6666666666666666,0
spongify,0.0,0
nonnorms,1.0,1
tripending,0.0,0
lestage,1.0,1
thornyan,1.0,1
thinkism,1.0,1
unfavourite,0.7142857142857143,0
exacquaintances,1.0,1
sightseerer,1.0,1
nontanky,1.0,1
cofireable,1.0,1
citify,1.0,1
repeatlessness,1.0,1
unside,0.7,0
periodicity,0.8295964125560538,0
nonfloating,0.8023255813953488,0
antitrade,0.7837837837837838,0
supermotor,1.0,1
corishant,1.0,1
somethingish,0.875,0
preoutput,0.7142857142857143,0
supersecurity,0.875,0
ultrafringe,0.5,0
overreports,0.3333333333333333,0
wattsy,1.0,1
walliser,1.0,1
miniclone,1.0,1
inevolved,1.0,1
goodbyeor,0.75,0
nonshot,1.0,1
performersor,1.0,1
pantherian,1.0,1
hyperlane,1.0,1
nonrefrigerator,1.0,1
virginic,1.0,1
impredictableness,1.0,1
comerge,1.0,1
outsort,0.7777777777777778,0
differencesor,0.8,0
infrance,0.8461538461538461,0
minisequel,0.875,0
drummerrage,1.0,1
unhurled,0.75,0
sticksor,0.5,0
rerereformat,0.0,0
constructionsize,1.0,1
pseudomarried,1.0,1
suicidiality,1.0,1
unblazen,1.0,1
breakfastan,1.0,1
toolate,0.8023255813953488,0
preerector,1.0,1
bitsian,1.0,1
postelections,1.0,1
crewor,1.0,1
preoccupational,0.0,0
predictableor,0.5,0
misconvicted,1.0,1
relival,1.0,1
urger,0.6875,0
anthropologically,0.8637992831541219,0
nongenericly,1.0,1
copromised,1.0,1
uncrews,1.0,1
driftingly,1.0,1
architectic,0.0,0
boneable,0.75,0
megametres,1.0,1
rottenness,0.8497854077253219,0
anticlause,0.0,0
keenship,1.0,1
modeldom,0.0,0
gardic,1.0,1
countenancean,1.0,1
overmeasured,0.875,0
flickdom,0.0,0
outbritish,1.0,1
dedecided,1.0,1
divisionor,0.0,0
outmanaged,1.0,1
projobs,1.0,1
poetize,1.0,1
megastones,0.8,0
tuckness,1.0,1
reinventional,0.0,0
protectivee,1.0,1
antilangdon,1.0,1
portraitany,1.0,1
chananan,1.0,1
superembarrassed,1.0,1
interioror,1.0,1
tabloidal,0.625,0
prorespiratory,1.0,1
canvasish,0.8333333333333334,0
marcite,0.7272727272727273,0
kylor,1.0,1
antifeministism,1.0,1
extraextracoarse,1.0,1
pseudocrush,1.0,1
nonaccent,0.36363636363636365,0
nonprofessions,1.0,1
daughteror,0.7391304347826086,0
nonfinger,0.7619047619047619,0
postframing,1.0,1
